respondent_id,block,set,choice,seed
1,2,set1,alt2,20260909005
1,2,set2,alt1,20260909005
1,2,set7,alt1,20260909005
1,2,set8,alt1,20260909005
1,2,set10,alt2,20260909005
1,2,set13,alt1,20260909005
1,2,set36,alt2,20260909005
1,2,set38,alt2,20260909005
1,2,set40,alt2,20260909005
1,2,set44,alt1,20260909005
1,2,set45,alt2,20260909005
1,2,set46,alt1,20260909005
2,3,set3,alt1,20260909006
2,3,set4,alt2,20260909006
2,3,set12,alt1,20260909006
2,3,set22,alt1,20260909006
2,3,set24,alt1,20260909006
2,3,set25,alt1,20260909006
2,3,set28,alt1,20260909006
2,3,set29,alt1,20260909006
2,3,set30,alt2,20260909006
2,3,set31,alt2,20260909006
2,3,set39,alt2,20260909006
2,3,set47,alt2,20260909006
3,2,set1,alt2,20260909007
3,2,set2,alt1,20260909007
3,2,set7,alt1,20260909007
3,2,set8,alt1,20260909007
3,2,set10,alt2,20260909007
3,2,set13,alt1,20260909007
3,2,set36,alt2,20260909007
3,2,set38,alt2,20260909007
3,2,set40,alt2,20260909007
3,2,set44,alt1,20260909007
3,2,set45,alt2,20260909007
3,2,set46,alt1,20260909007
4,2,set1,alt2,20260909008
4,2,set2,alt1,20260909008
4,2,set7,alt1,20260909008
4,2,set8,alt1,20260909008
4,2,set10,alt1,20260909008
4,2,set13,alt1,20260909008
4,2,set36,alt2,20260909008
4,2,set38,alt2,20260909008
4,2,set40,alt2,20260909008
4,2,set44,alt1,20260909008
4,2,set45,alt2,20260909008
4,2,set46,alt1,20260909008
5,4,set14,alt1,20260909009
5,4,set15,alt1,20260909009
5,4,set16,alt1,20260909009
5,4,set17,alt1,20260909009
5,4,set20,alt1,20260909009
5,4,set21,alt1,20260909009
5,4,set23,alt1,20260909009
5,4,set26,alt1,20260909009
5,4,set27,alt1,20260909009
5,4,set32,alt1,20260909009
5,4,set34,alt2,20260909009
5,4,set43,alt1,20260909009
6,1,set5,alt2,20260909010
6,1,set6,alt2,20260909010
6,1,set9,alt2,20260909010
6,1,set11,alt2,20260909010
6,1,set18,alt2,20260909010
6,1,set19,alt2,20260909010
6,1,set33,alt1,20260909010
6,1,set35,alt2,20260909010
6,1,set37,alt1,20260909010
6,1,set41,alt2,20260909010
6,1,set42,alt2,20260909010
6,1,set48,alt2,20260909010
7,2,set1,alt2,20260909011
7,2,set2,alt1,20260909011
7,2,set7,alt1,20260909011
7,2,set8,alt1,20260909011
7,2,set10,alt1,20260909011
7,2,set13,alt1,20260909011
7,2,set36,alt2,20260909011
7,2,set38,alt2,20260909011
7,2,set40,alt2,20260909011
7,2,set44,alt1,20260909011
7,2,set45,alt2,20260909011
7,2,set46,alt1,20260909011
8,3,set3,alt2,20260909012
8,3,set4,alt1,20260909012
8,3,set12,alt1,20260909012
8,3,set22,alt2,20260909012
8,3,set24,alt1,20260909012
8,3,set25,alt2,20260909012
8,3,set28,alt2,20260909012
8,3,set29,alt1,20260909012
8,3,set30,alt2,20260909012
8,3,set31,alt1,20260909012
8,3,set39,alt1,20260909012
8,3,set47,alt2,20260909012
9,2,set1,alt2,20260909013
9,2,set2,alt1,20260909013
9,2,set7,alt1,20260909013
9,2,set8,alt1,20260909013
9,2,set10,alt1,20260909013
9,2,set13,alt1,20260909013
9,2,set36,alt2,20260909013
9,2,set38,alt2,20260909013
9,2,set40,alt2,20260909013
9,2,set44,alt1,20260909013
9,2,set45,alt2,20260909013
9,2,set46,alt1,20260909013
10,4,set14,alt2,20260909014
10,4,set15,alt2,20260909014
10,4,set16,alt1,20260909014
10,4,set17,alt1,20260909014
10,4,set20,alt1,20260909014
10,4,set21,alt2,20260909014
10,4,set23,alt1,20260909014
10,4,set26,alt1,20260909014
10,4,set27,alt2,20260909014
10,4,set32,alt1,20260909014
10,4,set34,alt2,20260909014
10,4,set43,alt2,20260909014
11,3,set3,alt1,20260909015
11,3,set4,alt2,20260909015
11,3,set12,alt1,20260909015
11,3,set22,alt1,20260909015
11,3,set24,alt1,20260909015
11,3,set25,alt1,20260909015
11,3,set28,alt1,20260909015
11,3,set29,alt1,20260909015
11,3,set30,alt2,20260909015
11,3,set31,alt2,20260909015
11,3,set39,alt2,20260909015
11,3,set47,alt2,20260909015
12,4,set14,alt1,20260909016
12,4,set15,alt2,20260909016
12,4,set16,alt2,20260909016
12,4,set17,alt2,20260909016
12,4,set20,alt1,20260909016
12,4,set21,alt1,20260909016
12,4,set23,alt1,20260909016
12,4,set26,alt1,20260909016
12,4,set27,alt1,20260909016
12,4,set32,alt1,20260909016
12,4,set34,alt2,20260909016
12,4,set43,alt2,20260909016
13,1,set5,alt2,20260909017
13,1,set6,alt2,20260909017
13,1,set9,alt2,20260909017
13,1,set11,alt2,20260909017
13,1,set18,alt1,20260909017
13,1,set19,alt2,20260909017
13,1,set33,alt1,20260909017
13,1,set35,alt2,20260909017
13,1,set37,alt1,20260909017
13,1,set41,alt1,20260909017
13,1,set42,alt2,20260909017
13,1,set48,alt2,20260909017
14,1,set5,alt2,20260909018
14,1,set6,alt1,20260909018
14,1,set9,alt2,20260909018
14,1,set11,alt2,20260909018
14,1,set18,alt2,20260909018
14,1,set19,alt2,20260909018
14,1,set33,alt1,20260909018
14,1,set35,alt2,20260909018
14,1,set37,alt1,20260909018
14,1,set41,alt1,20260909018
14,1,set42,alt2,20260909018
14,1,set48,alt2,20260909018
15,3,set3,alt2,20260909019
15,3,set4,alt1,20260909019
15,3,set12,alt1,20260909019
15,3,set22,alt1,20260909019
15,3,set24,alt1,20260909019
15,3,set25,alt2,20260909019
15,3,set28,alt2,20260909019
15,3,set29,alt1,20260909019
15,3,set30,alt1,20260909019
15,3,set31,alt2,20260909019
15,3,set39,alt1,20260909019
15,3,set47,alt1,20260909019
16,2,set1,alt2,20260909020
16,2,set2,alt1,20260909020
16,2,set7,alt1,20260909020
16,2,set8,alt1,20260909020
16,2,set10,alt2,20260909020
16,2,set13,alt1,20260909020
16,2,set36,alt2,20260909020
16,2,set38,alt2,20260909020
16,2,set40,alt2,20260909020
16,2,set44,alt1,20260909020
16,2,set45,alt2,20260909020
16,2,set46,alt1,20260909020
17,4,set14,alt1,20260909021
17,4,set15,alt2,20260909021
17,4,set16,alt1,20260909021
17,4,set17,alt2,20260909021
17,4,set20,alt1,20260909021
17,4,set21,alt1,20260909021
17,4,set23,alt1,20260909021
17,4,set26,alt1,20260909021
17,4,set27,alt1,20260909021
17,4,set32,alt1,20260909021
17,4,set34,alt1,20260909021
17,4,set43,alt1,20260909021
18,2,set1,alt2,20260909022
18,2,set2,alt1,20260909022
18,2,set7,alt1,20260909022
18,2,set8,alt1,20260909022
18,2,set10,alt1,20260909022
18,2,set13,alt1,20260909022
18,2,set36,alt2,20260909022
18,2,set38,alt2,20260909022
18,2,set40,alt2,20260909022
18,2,set44,alt1,20260909022
18,2,set45,alt2,20260909022
18,2,set46,alt1,20260909022
19,4,set14,alt1,20260909023
19,4,set15,alt2,20260909023
19,4,set16,alt2,20260909023
19,4,set17,alt2,20260909023
19,4,set20,alt1,20260909023
19,4,set21,alt1,20260909023
19,4,set23,alt1,20260909023
19,4,set26,alt1,20260909023
19,4,set27,alt1,20260909023
19,4,set32,alt1,20260909023
19,4,set34,alt2,20260909023
19,4,set43,alt2,20260909023
20,1,set5,alt2,20260909024
20,1,set6,alt2,20260909024
20,1,set9,alt2,20260909024
20,1,set11,alt2,20260909024
20,1,set18,alt2,20260909024
20,1,set19,alt2,20260909024
20,1,set33,alt1,20260909024
20,1,set35,alt2,20260909024
20,1,set37,alt1,20260909024
20,1,set41,alt2,20260909024
20,1,set42,alt2,20260909024
20,1,set48,alt2,20260909024
21,3,set3,alt1,20260909025
21,3,set4,alt2,20260909025
21,3,set12,alt1,20260909025
21,3,set22,alt1,20260909025
21,3,set24,alt1,20260909025
21,3,set25,alt1,20260909025
21,3,set28,alt1,20260909025
21,3,set29,alt1,20260909025
21,3,set30,alt2,20260909025
21,3,set31,alt2,20260909025
21,3,set39,alt2,20260909025
21,3,set47,alt2,20260909025
22,1,set5,alt2,20260909026
22,1,set6,alt2,20260909026
22,1,set9,alt2,20260909026
22,1,set11,alt2,20260909026
22,1,set18,alt1,20260909026
22,1,set19,alt2,20260909026
22,1,set33,alt1,20260909026
22,1,set35,alt2,20260909026
22,1,set37,alt1,20260909026
22,1,set41,alt1,20260909026
22,1,set42,alt2,20260909026
22,1,set48,alt2,20260909026
23,3,set3,alt2,20260909027
23,3,set4,alt2,20260909027
23,3,set12,alt1,20260909027
23,3,set22,alt2,20260909027
23,3,set24,alt1,20260909027
23,3,set25,alt1,20260909027
23,3,set28,alt1,20260909027
23,3,set29,alt1,20260909027
23,3,set30,alt2,20260909027
23,3,set31,alt2,20260909027
23,3,set39,alt2,20260909027
23,3,set47,alt2,20260909027
24,3,set3,alt2,20260909028
24,3,set4,alt2,20260909028
24,3,set12,alt1,20260909028
24,3,set22,alt2,20260909028
24,3,set24,alt1,20260909028
24,3,set25,alt1,20260909028
24,3,set28,alt1,20260909028
24,3,set29,alt1,20260909028
24,3,set30,alt2,20260909028
24,3,set31,alt2,20260909028
24,3,set39,alt2,20260909028
24,3,set47,alt2,20260909028
25,4,set14,alt1,20260909029
25,4,set15,alt2,20260909029
25,4,set16,alt2,20260909029
25,4,set17,alt2,20260909029
25,4,set20,alt1,20260909029
25,4,set21,alt1,20260909029
25,4,set23,alt1,20260909029
25,4,set26,alt1,20260909029
25,4,set27,alt1,20260909029
25,4,set32,alt1,20260909029
25,4,set34,alt2,20260909029
25,4,set43,alt2,20260909029
26,2,set1,alt2,20260909030
26,2,set2,alt1,20260909030
26,2,set7,alt1,20260909030
26,2,set8,alt1,20260909030
26,2,set10,alt1,20260909030
26,2,set13,alt1,20260909030
26,2,set36,alt2,20260909030
26,2,set38,alt2,20260909030
26,2,set40,alt2,20260909030
26,2,set44,alt1,20260909030
26,2,set45,alt2,20260909030
26,2,set46,alt1,20260909030
27,1,set5,alt2,20260909031
27,1,set6,alt2,20260909031
27,1,set9,alt2,20260909031
27,1,set11,alt2,20260909031
27,1,set18,alt1,20260909031
27,1,set19,alt2,20260909031
27,1,set33,alt1,20260909031
27,1,set35,alt2,20260909031
27,1,set37,alt1,20260909031
27,1,set41,alt1,20260909031
27,1,set42,alt2,20260909031
27,1,set48,alt2,20260909031
28,3,set3,alt2,20260909032
28,3,set4,alt2,20260909032
28,3,set12,alt1,20260909032
28,3,set22,alt2,20260909032
28,3,set24,alt1,20260909032
28,3,set25,alt1,20260909032
28,3,set28,alt1,20260909032
28,3,set29,alt1,20260909032
28,3,set30,alt2,20260909032
28,3,set31,alt2,20260909032
28,3,set39,alt2,20260909032
28,3,set47,alt2,20260909032
29,4,set14,alt1,20260909033
29,4,set15,alt2,20260909033
29,4,set16,alt2,20260909033
29,4,set17,alt2,20260909033
29,4,set20,alt1,20260909033
29,4,set21,alt1,20260909033
29,4,set23,alt1,20260909033
29,4,set26,alt1,20260909033
29,4,set27,alt1,20260909033
29,4,set32,alt1,20260909033
29,4,set34,alt2,20260909033
29,4,set43,alt2,20260909033
30,4,set14,alt1,20260909034
30,4,set15,alt1,20260909034
30,4,set16,alt1,20260909034
30,4,set17,alt1,20260909034
30,4,set20,alt1,20260909034
30,4,set21,alt1,20260909034
30,4,set23,alt1,20260909034
30,4,set26,alt1,20260909034
30,4,set27,alt1,20260909034
30,4,set32,alt1,20260909034
30,4,set34,alt2,20260909034
30,4,set43,alt1,20260909034
31,2,set1,alt2,20260909035
31,2,set2,alt1,20260909035
31,2,set7,alt1,20260909035
31,2,set8,alt1,20260909035
31,2,set10,alt1,20260909035
31,2,set13,alt1,20260909035
31,2,set36,alt2,20260909035
31,2,set38,alt2,20260909035
31,2,set40,alt2,20260909035
31,2,set44,alt1,20260909035
31,2,set45,alt2,20260909035
31,2,set46,alt1,20260909035
32,3,set3,alt2,20260909036
32,3,set4,alt1,20260909036
32,3,set12,alt1,20260909036
32,3,set22,alt2,20260909036
32,3,set24,alt1,20260909036
32,3,set25,alt2,20260909036
32,3,set28,alt2,20260909036
32,3,set29,alt1,20260909036
32,3,set30,alt2,20260909036
32,3,set31,alt1,20260909036
32,3,set39,alt1,20260909036
32,3,set47,alt2,20260909036
33,3,set3,alt2,20260909037
33,3,set4,alt2,20260909037
33,3,set12,alt1,20260909037
33,3,set22,alt2,20260909037
33,3,set24,alt1,20260909037
33,3,set25,alt1,20260909037
33,3,set28,alt1,20260909037
33,3,set29,alt1,20260909037
33,3,set30,alt2,20260909037
33,3,set31,alt2,20260909037
33,3,set39,alt2,20260909037
33,3,set47,alt2,20260909037
34,2,set1,alt2,20260909038
34,2,set2,alt1,20260909038
34,2,set7,alt1,20260909038
34,2,set8,alt1,20260909038
34,2,set10,alt1,20260909038
34,2,set13,alt1,20260909038
34,2,set36,alt2,20260909038
34,2,set38,alt2,20260909038
34,2,set40,alt2,20260909038
34,2,set44,alt1,20260909038
34,2,set45,alt2,20260909038
34,2,set46,alt1,20260909038
35,3,set3,alt1,20260909039
35,3,set4,alt2,20260909039
35,3,set12,alt1,20260909039
35,3,set22,alt1,20260909039
35,3,set24,alt1,20260909039
35,3,set25,alt1,20260909039
35,3,set28,alt1,20260909039
