respondent_id,block,set,choice,seed
1,2,set1,alt2,20260909010
1,2,set2,alt1,20260909010
1,2,set7,alt1,20260909010
1,2,set8,alt1,20260909010
1,2,set10,alt2,20260909010
1,2,set13,alt1,20260909010
1,2,set36,alt2,20260909010
1,2,set38,alt2,20260909010
1,2,set40,alt2,20260909010
1,2,set44,alt1,20260909010
1,2,set45,alt2,20260909010
1,2,set46,alt1,20260909010
2,1,set5,alt2,20260909011
2,1,set6,alt1,20260909011
2,1,set9,alt2,20260909011
2,1,set11,alt2,20260909011
2,1,set18,alt2,20260909011
2,1,set19,alt2,20260909011
2,1,set33,alt1,20260909011
2,1,set35,alt2,20260909011
2,1,set37,alt1,20260909011
2,1,set41,alt1,20260909011
2,1,set42,alt2,20260909011
2,1,set48,alt2,20260909011
3,2,set1,alt2,20260909012
3,2,set2,alt1,20260909012
3,2,set7,alt1,20260909012
3,2,set8,alt1,20260909012
3,2,set10,alt2,20260909012
3,2,set13,alt1,20260909012
3,2,set36,alt2,20260909012
3,2,set38,alt2,20260909012
3,2,set40,alt2,20260909012
3,2,set44,alt1,20260909012
3,2,set45,alt2,20260909012
3,2,set46,alt1,20260909012
4,2,set1,alt2,20260909013
4,2,set2,alt1,20260909013
4,2,set7,alt2,20260909013
4,2,set8,alt1,20260909013
4,2,set10,alt2,20260909013
4,2,set13,alt1,20260909013
4,2,set36,alt2,20260909013
4,2,set38,alt1,20260909013
4,2,set40,alt2,20260909013
4,2,set44,alt2,20260909013
4,2,set45,alt2,20260909013
4,2,set46,alt2,20260909013
5,4,set14,alt1,20260909014
5,4,set15,alt1,20260909014
5,4,set16,alt1,20260909014
5,4,set17,alt1,20260909014
5,4,set20,alt1,20260909014
5,4,set21,alt1,20260909014
5,4,set23,alt1,20260909014
5,4,set26,alt1,20260909014
5,4,set27,alt1,20260909014
5,4,set32,alt1,20260909014
5,4,set34,alt2,20260909014
5,4,set43,alt1,20260909014
6,4,set14,alt1,20260909015
6,4,set15,alt2,20260909015
6,4,set16,alt2,20260909015
6,4,set17,alt2,20260909015
6,4,set20,alt1,20260909015
6,4,set21,alt1,20260909015
6,4,set23,alt1,20260909015
6,4,set26,alt1,20260909015
6,4,set27,alt1,20260909015
6,4,set32,alt1,20260909015
6,4,set34,alt2,20260909015
6,4,set43,alt2,20260909015
7,2,set1,alt2,20260909016
7,2,set2,alt1,20260909016
7,2,set7,alt1,20260909016
7,2,set8,alt1,20260909016
7,2,set10,alt1,20260909016
7,2,set13,alt1,20260909016
7,2,set36,alt2,20260909016
7,2,set38,alt2,20260909016
7,2,set40,alt2,20260909016
7,2,set44,alt1,20260909016
7,2,set45,alt2,20260909016
7,2,set46,alt1,20260909016
8,1,set5,alt1,20260909017
8,1,set6,alt1,20260909017
8,1,set9,alt1,20260909017
8,1,set11,alt2,20260909017
8,1,set18,alt1,20260909017
8,1,set19,alt1,20260909017
8,1,set33,alt2,20260909017
8,1,set35,alt2,20260909017
8,1,set37,alt1,20260909017
8,1,set41,alt1,20260909017
